ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,VEHICLE_TYPE,PAST_ACCIDENTS,OUTCOME
229398,65+,male,30y+,high school,upper class,1.0,after 2015,0.0,1.0,17000.0,sedan,2,No claim
818352,26-39,male,10-19y,university,middle class,0.0,before 2015,1.0,0.0,12000.0,sedan,1,Claim
845185,16-25,male,0-9y,university,middle class,1.0,before 2015,0.0,1.0,10000.0,sedan,0,No claim
292794,26-39,male,0-9y,university,upper class,1.0,after 2015,,0.0,14000.0,sedan,0,No claim
96177,16-25,female,0-9y,high school,poverty,1.0,after 2015,0.0,0.0,,sedan,0,No claim
527103,26-39,male,10-19y,none,poverty,0.0,before 2015,0.0,1.0,16000.0,sedan,5,Claim
879618,26-39,male,0-9y,university,middle class,0.0,before 2015,0.0,0.0,16000.0,sedan,0,Claim
16371,26-39,female,10-19y,university,upper class,0.0,before 2015,1.0,1.0,7000.0,sedan,0,Claim
402250,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,,sedan,1,No claim
696770,26-39,male,10-19y,none,working class,1.0,before 2015,0.0,1.0,16000.0,sedan,0,No claim
987946,40-64,male,20-29y,high school,working class,1.0,before 2015,0.0,1.0,10000.0,sedan,2,No claim
695567,26-39,male,10-19y,high school,middle class,1.0,before 2015,1.0,0.0,12000.0,sedan,1,No claim
658273,40-64,male,20-29y,university,upper class,1.0,before 2015,0.0,1.0,12000.0,sedan,1,No claim
628348,26-39,female,10-19y,university,middle class,1.0,before 2015,0.0,1.0,12000.0,sedan,0,Claim
631499,65+,male,30y+,university,upper class,1.0,after 2015,1.0,1.0,12000.0,sedan,3,No claim
55559,16-25,male,0-9y,none,poverty,0.0,before 2015,0.0,0.0,7000.0,sedan,0,Claim
491394,26-39,male,10-19y,high school,working class,1.0,before 2015,1.0,1.0,12000.0,sedan,2,No claim
896754,26-39,male,0-9y,university,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,0,No claim
8055,16-25,female,0-9y,none,middle class,1.0,after 2015,1.0,0.0,13000.0,sedan,0,No claim
229715,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,12000.0,sedan,2,Claim
361925,40-64,female,10-19y,university,upper class,1.0,after 2015,0.0,1.0,12000.0,sedan,0,No claim
216068,65+,male,30y+,high school,middle class,1.0,after 2015,1.0,1.0,12000.0,sedan,4,No claim
325967,40-64,male,0-9y,none,working class,1.0,before 2015,0.0,1.0,,sedan,0,Claim
950010,65+,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,6000.0,sedan,1,No claim
168357,65+,female,20-29y,university,upper class,1.0,before 2015,1.0,1.0,13000.0,sedan,4,No claim
777567,65+,female,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,15000.0,sedan,0,No claim
695357,26-39,female,10-19y,high school,working class,1.0,after 2015,1.0,1.0,13000.0,sedan,0,No claim
62619,40-64,male,20-29y,university,middle class,1.0,before 2015,1.0,1.0,,sedan,5,No claim
241008,26-39,female,0-9y,high school,poverty,1.0,before 2015,0.0,1.0,14000.0,sedan,0,No claim
464427,16-25,female,0-9y,none,poverty,0.0,before 2015,,0.0,15000.0,sedan,0,Claim
269292,40-64,male,20-29y,university,middle class,1.0,before 2015,,1.0,,,0,No claim
422409,26-39,female,10-19y,high school,poverty,1.0,before 2015,0.0,1.0,12000.0,sedan,2,No claim
850789,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,1.0,12000.0,sedan,0,Claim
29071,40-64,female,20-29y,high school,middle class,1.0,before 2015,0.0,1.0,10000.0,sedan,1,Claim
233968,16-25,female,0-9y,high school,middle class,1.0,before 2015,0.0,0.0,14000.0,sedan,0,Claim
312512,65+,male,10-19y,university,upper class,1.0,before 2015,0.0,1.0,10000.0,sedan,1,No claim
67903,16-25,female,0-9y,none,poverty,1.0,before 2015,0.0,0.0,15000.0,sedan,0,Claim
847188,40-64,female,20-29y,university,middle class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,No claim
243725,16-25,female,0-9y,university,poverty,0.0,before 2015,0.0,1.0,14000.0,sedan,0,Claim
450086,40-64,female,10-19y,high school,middle class,1.0,before 2015,0.0,1.0,10000.0,sedan,0,Claim
997850,26-39,female,10-19y,high school,working class,1.0,after 2015,0.0,0.0,18000.0,sedan,0,No claim
927473,65+,female,0-9y,university,upper class,1.0,before 2015,1.0,1.0,7000.0,sedan,0,No claim
232741,65+,male,30y+,high school,upper class,1.0,after 2015,1.0,0.0,13000.0,sedan,2,No claim
753926,26-39,female,10-19y,high school,working class,0.0,before 2015,0.0,0.0,18000.0,sedan,0,Claim
125369,40-64,female,10-19y,university,upper class,1.0,before 2015,1.0,1.0,14000.0,sedan,0,No claim
851148,26-39,female,10-19y,none,poverty,1.0,before 2015,0.0,0.0,15000.0,sedan,0,No claim
995068,40-64,female,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,12000.0,sedan,0,No claim
636096,26-39,female,10-19y,none,upper class,1.0,before 2015,0.0,1.0,7000.0,sedan,0,Claim
544712,65+,female,20-29y,university,upper class,0.0,after 2015,1.0,1.0,6000.0,sedan,1,No claim
985586,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,13000.0,sedan,0,Claim
249454,40-64,female,20-29y,none,working class,1.0,before 2015,1.0,0.0,16000.0,sedan,1,No claim
750382,16-25,male,0-9y,high school,poverty,0.0,before 2015,1.0,0.0,,sedan,0,Claim
26981,16-25,female,0-9y,university,middle class,1.0,before 2015,,1.0,12000.0,sedan,0,Claim
860859,65+,male,30y+,high school,middle class,1.0,before 2015,0.0,1.0,10000.0,sedan,5,No claim
409904,65+,female,0-9y,high school,upper class,1.0,after 2015,0.0,1.0,,sports car,0,No claim
560905,26-39,female,10-19y,none,poverty,1.0,before 2015,0.0,1.0,19000.0,sedan,0,No claim
639208,16-25,male,0-9y,none,poverty,1.0,before 2015,1.0,0.0,10000.0,sedan,0,Claim
461832,16-25,male,0-9y,high school,working class,0.0,before 2015,0.0,1.0,15000.0,sedan,0,Claim
685981,26-39,female,10-19y,high school,middle class,1.0,before 2015,0.0,0.0,13000.0,sedan,1,No claim
114845,65+,female,20-29y,university,upper class,0.0,before 2015,1.0,1.0,5000.0,,0,No claim
491567,65+,female,30y+,none,upper class,1.0,after 2015,0.0,0.0,16000.0,sedan,0,No claim
605113,26-39,male,10-19y,none,working class,1.0,before 2015,0.0,0.0,14000.0,sedan,2,Claim
613485,26-39,female,10-19y,university,working class,0.0,after 2015,1.0,1.0,11000.0,sedan,0,No claim
20220,40-64,female,20-29y,high school,upper class,1.0,before 2015,0.0,1.0,14000.0,sedan,0,No claim
601107,26-39,male,10-19y,high school,working class,0.0,before 2015,0.0,1.0,12000.0,sports car,2,Claim
203166,26-39,male,0-9y,university,middle class,1.0,before 2015,0.0,0.0,14000.0,sedan,0,No claim
966351,26-39,male,10-19y,university,middle class,1.0,after 2015,0.0,0.0,16000.0,sedan,1,No claim
238538,40-64,female,20-29y,high school,middle class,0.0,after 2015,1.0,1.0,14000.0,sedan,0,Claim
95325,26-39,male,10-19y,university,middle class,1.0,before 2015,0.0,0.0,,sedan,2,No claim
687774,26-39,female,10-19y,none,poverty,0.0,before 2015,1.0,0.0,12000.0,sedan,0,No claim
801363,16-25,male,0-9y,high school,poverty,1.0,before 2015,,0.0,12000.0,,0,No claim
897844,26-39,female,10-19y,university,upper class,1.0,before 2015,0.0,1.0,11000.0,,1,No claim
539454,16-25,female,0-9y,high school,middle class,1.0,after 2015,0.0,0.0,,sedan,0,No claim
347529,26-39,male,10-19y,high school,poverty,0.0,before 2015,0.0,1.0,9000.0,,0,No claim
449629,26-39,female,0-9y,none,poverty,0.0,before 2015,1.0,1.0,9000.0,sedan,0,Claim
622612,16-25,male,0-9y,none,working class,1.0,before 2015,0.0,0.0,18000.0,sports car,0,No claim
453408,16-25,female,0-9y,high school,working class,0.0,before 2015,0.0,1.0,11000.0,sedan,0,Claim
359855,65+,female,30y+,university,upper class,1.0,before 2015,1.0,0.0,15000.0,sedan,2,No claim
96104,26-39,male,10-19y,none,poverty,0.0,before 2015,0.0,0.0,15000.0,,1,Claim
163488,16-25,female,0-9y,university,poverty,0.0,before 2015,0.0,0.0,16000.0,sedan,0,Claim
826934,26-39,male,10-19y,high school,middle class,0.0,after 2015,1.0,1.0,10000.0,sedan,0,Claim
66535,26-39,female,10-19y,university,middle class,1.0,after 2015,1.0,0.0,6000.0,sedan,0,No claim
715538,16-25,female,0-9y,university,middle class,0.0,before 2015,1.0,1.0,,sedan,0,No claim
438501,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,11000.0,sedan,0,Claim
153771,40-64,male,20-29y,university,upper class,0.0,after 2015,1.0,1.0,8000.0,sedan,1,No claim
586374,26-39,female,0-9y,high school,middle class,1.0,after 2015,1.0,0.0,13000.0,sedan,0,No claim
139478,26-39,male,10-19y,university,upper class,1.0,after 2015,,1.0,9000.0,sedan,3,No claim
115279,65+,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,2,No claim
298157,65+,female,30y+,university,upper class,0.0,before 2015,1.0,1.0,8000.0,sedan,4,No claim
194823,40-64,female,20-29y,high school,middle class,0.0,before 2015,1.0,1.0,7000.0,sedan,0,No claim
466860,26-39,male,10-19y,high school,middle class,1.0,before 2015,0.0,1.0,16000.0,sedan,0,No claim
896944,40-64,female,20-29y,university,middle class,0.0,before 2015,1.0,1.0,8000.0,sedan,1,Claim
920115,16-25,male,0-9y,university,poverty,0.0,before 2015,0.0,0.0,,sedan,0,Claim
450963,26-39,male,10-19y,university,upper class,1.0,before 2015,,1.0,13000.0,sedan,1,No claim
143988,26-39,female,10-19y,high school,middle class,1.0,before 2015,0.0,0.0,16000.0,sedan,0,No claim
209390,16-25,female,0-9y,high school,working class,1.0,before 2015,0.0,1.0,12000.0,sedan,0,No claim
186796,16-25,male,0-9y,university,middle class,1.0,before 2015,0.0,1.0,12000.0,sedan,0,No claim
138845,40-64,male,20-29y,university,upper class,1.0,before 2015,0.0,0.0,13000.0,sedan,1,No claim
85869,16-25,female,0-9y,high school,middle class,1.0,after 2015,0.0,0.0,10000.0,sedan,0,No claim
598245,40-64,female,10-19y,university,upper class,1.0,before 2015,1.0,1.0,13000.0,sedan,0,No claim
540591,65+,female,30y+,university,upper class,1.0,after 2015,0.0,1.0,15000.0,sedan,0,No claim
155014,26-39,male,10-19y,none,middle class,0.0,before 2015,0.0,0.0,12000.0,sedan,1,No claim
157378,40-64,female,20-29y,none,working class,0.0,before 2015,0.0,1.0,14000.0,sedan,0,No claim
735199,26-39,female,10-19y,university,poverty,1.0,before 2015,0.0,1.0,12000.0,sedan,0,No claim
641142,65+,male,0-9y,university,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,0,Claim
320298,26-39,male,10-19y,none,working class,1.0,before 2015,1.0,1.0,8000.0,sedan,4,No claim
683156,26-39,male,10-19y,high school,poverty,1.0,before 2015,,0.0,,sports car,1,No claim
271405,65+,male,10-19y,university,upper class,1.0,before 2015,1.0,1.0,12000.0,sedan,0,No claim
827716,40-64,female,10-19y,university,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,No claim
802738,65+,male,30y+,none,upper class,1.0,after 2015,0.0,1.0,12000.0,sedan,5,No claim
954381,16-25,female,0-9y,high school,working class,1.0,before 2015,0.0,1.0,13000.0,sedan,0,Claim
929575,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,12000.0,sedan,0,Claim
641920,40-64,male,20-29y,high school,upper class,1.0,before 2015,1.0,1.0,13000.0,sedan,1,No claim
26559,40-64,male,0-9y,high school,upper class,1.0,after 2015,1.0,1.0,8000.0,sedan,0,No claim
217294,40-64,female,10-19y,university,upper class,1.0,before 2015,0.0,0.0,11000.0,sedan,0,Claim
294060,40-64,female,20-29y,university,upper class,0.0,before 2015,1.0,1.0,9000.0,sedan,3,No claim
189528,26-39,female,10-19y,high school,working class,1.0,before 2015,0.0,1.0,10000.0,sedan,1,No claim
600813,16-25,male,0-9y,high school,working class,1.0,before 2015,0.0,1.0,16000.0,sedan,0,Claim
727706,65+,male,10-19y,university,upper class,0.0,before 2015,1.0,1.0,9000.0,sedan,2,Claim
696360,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,14000.0,sedan,0,No claim
604990,40-64,male,0-9y,high school,working class,1.0,before 2015,,1.0,,sedan,0,No claim
519746,40-64,female,10-19y,high school,middle class,1.0,before 2015,1.0,1.0,10000.0,,2,No claim
332791,26-39,male,10-19y,university,upper class,1.0,after 2015,0.0,1.0,13000.0,sedan,3,No claim
246486,40-64,male,20-29y,high school,middle class,1.0,after 2015,0.0,0.0,16000.0,sedan,0,No claim
41036,40-64,male,20-29y,university,upper class,1.0,after 2015,0.0,1.0,,sedan,4,No claim
7905,40-64,female,10-19y,university,upper class,1.0,before 2015,0.0,1.0,13000.0,sedan,0,No claim
113252,65+,female,30y+,university,upper class,1.0,after 2015,1.0,1.0,8000.0,,4,No claim
929235,40-64,male,20-29y,high school,middle class,1.0,before 2015,0.0,1.0,9000.0,sedan,2,No claim
318763,26-39,female,10-19y,none,middle class,1.0,before 2015,0.0,1.0,11000.0,sedan,0,No claim
870749,40-64,male,10-19y,university,upper class,1.0,after 2015,1.0,1.0,13000.0,sedan,1,No claim
85101,16-25,male,0-9y,university,middle class,1.0,before 2015,,0.0,16000.0,sedan,0,Claim
196030,16-25,male,0-9y,university,poverty,1.0,before 2015,0.0,1.0,11000.0,sedan,0,Claim
293682,40-64,female,10-19y,university,upper class,1.0,after 2015,1.0,1.0,9000.0,sedan,0,No claim
365256,65+,female,30y+,high school,upper class,1.0,before 2015,1.0,0.0,,sedan,2,No claim
981883,26-39,male,10-19y,university,upper class,1.0,before 2015,0.0,1.0,12000.0,sedan,1,No claim
423263,26-39,male,10-19y,high school,middle class,0.0,before 2015,1.0,1.0,,sedan,2,Claim
779137,26-39,male,10-19y,high school,poverty,0.0,before 2015,0.0,1.0,12000.0,sedan,6,No claim
306489,65+,female,30y+,high school,upper class,1.0,after 2015,0.0,1.0,13000.0,,0,No claim
515280,65+,male,30y+,university,upper class,1.0,after 2015,0.0,1.0,12000.0,sedan,9,No claim
446330,65+,female,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,7000.0,sedan,1,No claim
373235,26-39,male,10-19y,high school,working class,1.0,before 2015,0.0,0.0,13000.0,sedan,0,Claim
374072,40-64,male,20-29y,high school,middle class,0.0,after 2015,0.0,1.0,11000.0,sedan,1,No claim
336053,65+,female,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,10000.0,sports car,0,No claim
708613,40-64,female,0-9y,none,working class,0.0,before 2015,0.0,0.0,13000.0,sedan,0,Claim
514864,40-64,male,20-29y,high school,working class,0.0,before 2015,1.0,0.0,7000.0,sedan,5,No claim
133216,40-64,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,15000.0,sedan,0,Claim
201228,65+,male,0-9y,high school,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,0,No claim
65912,26-39,female,10-19y,high school,upper class,0.0,after 2015,0.0,1.0,15000.0,,1,No claim
84403,26-39,male,10-19y,university,middle class,1.0,before 2015,0.0,1.0,14000.0,sedan,0,No claim
372035,40-64,male,20-29y,university,upper class,1.0,after 2015,1.0,1.0,12000.0,sedan,3,No claim
714609,26-39,male,10-19y,high school,poverty,0.0,before 2015,0.0,0.0,13000.0,sedan,3,Claim
861873,26-39,male,10-19y,high school,working class,1.0,before 2015,1.0,0.0,11000.0,sports car,1,No claim
201430,40-64,male,0-9y,university,upper class,1.0,after 2015,0.0,1.0,10000.0,sedan,0,No claim
917512,40-64,female,20-29y,high school,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,1,No claim
821738,26-39,male,10-19y,high school,poverty,0.0,before 2015,0.0,1.0,11000.0,,3,Claim
481960,40-64,female,0-9y,high school,working class,1.0,before 2015,1.0,1.0,11000.0,sedan,0,Claim
430928,65+,female,30y+,university,upper class,0.0,before 2015,1.0,1.0,9000.0,sedan,2,No claim
335937,65+,female,0-9y,university,upper class,0.0,after 2015,0.0,0.0,10000.0,sedan,0,Claim
741717,26-39,female,0-9y,high school,working class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,No claim
32471,26-39,female,10-19y,none,poverty,0.0,before 2015,0.0,0.0,15000.0,sedan,0,No claim
483065,65+,female,10-19y,none,middle class,0.0,before 2015,0.0,0.0,,sedan,0,Claim
791926,65+,female,30y+,university,middle class,1.0,after 2015,1.0,1.0,,sedan,5,No claim
768656,40-64,male,20-29y,high school,upper class,1.0,before 2015,,1.0,11000.0,sedan,4,No claim
251082,16-25,female,0-9y,high school,working class,0.0,before 2015,0.0,0.0,11000.0,sedan,0,Claim
859653,16-25,male,0-9y,none,middle class,0.0,before 2015,,0.0,15000.0,sedan,0,Claim
986376,40-64,female,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,8000.0,,3,No claim
146993,40-64,male,20-29y,high school,middle class,0.0,after 2015,0.0,1.0,12000.0,sedan,3,No claim
38823,16-25,male,0-9y,none,poverty,1.0,before 2015,,0.0,14000.0,sedan,0,Claim
697272,40-64,male,20-29y,none,upper class,1.0,after 2015,0.0,0.0,11000.0,sedan,2,No claim
546944,16-25,female,0-9y,high school,working class,0.0,after 2015,0.0,0.0,13000.0,sedan,0,Claim
89035,16-25,male,0-9y,high school,working class,0.0,after 2015,0.0,0.0,15000.0,sedan,0,Claim
905425,26-39,male,10-19y,high school,middle class,0.0,before 2015,1.0,1.0,,sedan,0,Claim
723028,16-25,male,0-9y,none,poverty,0.0,before 2015,0.0,0.0,14000.0,sports car,0,Claim
866196,40-64,female,20-29y,none,working class,0.0,after 2015,1.0,1.0,4000.0,sedan,2,No claim
975805,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,5000.0,sedan,1,No claim
124495,16-25,female,0-9y,university,poverty,1.0,before 2015,0.0,0.0,16000.0,sedan,0,Claim
728398,65+,female,0-9y,high school,upper class,0.0,after 2015,1.0,1.0,10000.0,sedan,0,No claim
251778,16-25,male,0-9y,none,poverty,1.0,before 2015,0.0,0.0,15000.0,sedan,0,Claim
587520,26-39,male,0-9y,high school,middle class,1.0,before 2015,,1.0,9000.0,sedan,0,Claim
906069,26-39,female,10-19y,university,middle class,1.0,before 2015,1.0,1.0,16000.0,sedan,0,No claim
742822,16-25,male,0-9y,high school,working class,1.0,before 2015,0.0,1.0,8000.0,sedan,0,Claim
321760,16-25,male,0-9y,high school,poverty,1.0,after 2015,0.0,0.0,16000.0,sedan,0,No claim
253738,65+,female,20-29y,high school,upper class,0.0,before 2015,0.0,1.0,11000.0,sedan,0,No claim
684569,40-64,female,0-9y,high school,poverty,0.0,after 2015,0.0,1.0,9000.0,sedan,0,No claim
814717,26-39,male,0-9y,none,poverty,0.0,after 2015,0.0,0.0,14000.0,sedan,0,Claim
408905,16-25,male,0-9y,university,working class,1.0,after 2015,1.0,0.0,12000.0,sedan,0,No claim
521762,40-64,female,20-29y,high school,middle class,1.0,before 2015,1.0,1.0,12000.0,sedan,3,No claim
595172,65+,female,30y+,university,upper class,1.0,before 2015,1.0,1.0,8000.0,sports car,5,No claim
996412,65+,male,30y+,university,upper class,1.0,after 2015,1.0,1.0,7000.0,sedan,3,No claim
307599,40-64,male,20-29y,none,working class,1.0,before 2015,0.0,1.0,10000.0,,3,No claim
407608,26-39,male,0-9y,high school,middle class,0.0,before 2015,0.0,0.0,13000.0,sedan,0,Claim
377806,26-39,female,10-19y,none,working class,1.0,before 2015,1.0,1.0,11000.0,,0,No claim
496158,40-64,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,6000.0,sedan,1,No claim
731992,65+,female,30y+,high school,upper class,0.0,after 2015,1.0,1.0,9000.0,,1,No claim
604531,40-64,female,20-29y,high school,working class,1.0,before 2015,1.0,1.0,13000.0,sedan,6,No claim
88703,65+,female,30y+,high school,middle class,1.0,after 2015,1.0,0.0,16000.0,sedan,1,No claim
608612,40-64,male,20-29y,university,upper class,0.0,before 2015,1.0,0.0,,sedan,1,No claim
192887,40-64,female,20-29y,university,upper class,1.0,before 2015,0.0,1.0,13000.0,sedan,0,No claim
996686,40-64,male,0-9y,none,middle class,1.0,before 2015,1.0,1.0,9000.0,sedan,0,Claim
285246,26-39,male,0-9y,high school,middle class,0.0,after 2015,1.0,1.0,8000.0,sports car,0,Claim
114770,26-39,male,10-19y,none,working class,0.0,before 2015,0.0,1.0,16000.0,sedan,2,No claim
298416,26-39,female,0-9y,high school,working class,1.0,before 2015,0.0,0.0,17000.0,sedan,0,No claim
490886,40-64,female,0-9y,university,upper class,1.0,after 2015,0.0,1.0,11000.0,sedan,0,No claim
605508,16-25,female,0-9y,high school,working class,1.0,after 2015,0.0,0.0,14000.0,sedan,0,No claim
717225,65+,female,10-19y,university,upper class,1.0,after 2015,1.0,1.0,13000.0,sedan,0,No claim
191501,26-39,female,10-19y,high school,working class,1.0,before 2015,1.0,1.0,,sedan,2,No claim
359804,65+,male,30y+,university,upper class,1.0,before 2015,1.0,1.0,,sedan,6,No claim
408507,16-25,female,0-9y,university,middle class,1.0,before 2015,0.0,0.0,19000.0,sedan,0,Claim
786837,26-39,male,10-19y,high school,working class,0.0,before 2015,,0.0,10000.0,sedan,2,No claim
864007,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,12000.0,,0,Claim
144357,65+,female,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,1,No claim
850079,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,13000.0,sedan,0,Claim
338489,65+,female,30y+,high school,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,2,No claim
281285,65+,male,0-9y,high school,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,Claim
703713,40-64,female,0-9y,none,middle class,1.0,before 2015,1.0,1.0,14000.0,sedan,0,No claim
946205,26-39,female,10-19y,high school,middle class,1.0,after 2015,1.0,0.0,11000.0,sedan,0,No claim
741619,26-39,female,10-19y,university,upper class,1.0,after 2015,1.0,1.0,14000.0,sedan,0,No claim
432684,40-64,male,0-9y,university,upper class,1.0,after 2015,1.0,0.0,11000.0,sedan,0,No claim
424224,65+,male,30y+,university,upper class,1.0,before 2015,1.0,1.0,11000.0,sedan,5,No claim
804251,26-39,male,0-9y,none,poverty,0.0,before 2015,0.0,0.0,16000.0,,0,Claim
611990,16-25,female,0-9y,university,middle class,1.0,before 2015,0.0,1.0,17000.0,sedan,0,Claim
868539,16-25,male,0-9y,none,poverty,0.0,before 2015,0.0,1.0,7000.0,sedan,0,Claim
705254,26-39,male,10-19y,university,upper class,1.0,before 2015,0.0,1.0,11000.0,sedan,3,No claim
103781,16-25,male,0-9y,high school,middle class,0.0,before 2015,0.0,1.0,10000.0,sedan,0,Claim
156431,26-39,male,10-19y,high school,middle class,1.0,before 2015,1.0,1.0,11000.0,sedan,3,No claim
532528,26-39,female,10-19y,high school,working class,1.0,before 2015,0.0,1.0,,sedan,0,No claim
678798,16-25,female,0-9y,high school,poverty,0.0,after 2015,,1.0,10000.0,,0,No claim
629251,65+,female,10-19y,university,upper class,1.0,after 2015,0.0,1.0,17000.0,sedan,0,No claim
991745,26-39,male,0-9y,high school,working class,0.0,before 2015,0.0,0.0,14000.0,sedan,0,Claim
259052,26-39,male,0-9y,high school,middle class,0.0,after 2015,0.0,0.0,19000.0,,0,Claim
535774,65+,male,0-9y,university,upper class,1.0,before 2015,1.0,1.0,13000.0,,0,No claim
893383,40-64,male,10-19y,high school,middle class,1.0,after 2015,1.0,1.0,6000.0,sedan,3,No claim
721594,65+,male,0-9y,university,upper class,1.0,before 2015,1.0,1.0,14000.0,sedan,0,Claim
673511,40-64,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,14000.0,sedan,0,No claim
883553,26-39,male,10-19y,none,poverty,1.0,before 2015,0.0,1.0,,sedan,2,Claim
605412,26-39,female,10-19y,high school,poverty,1.0,before 2015,0.0,1.0,8000.0,sedan,0,No claim
530755,16-25,male,0-9y,high school,poverty,0.0,before 2015,1.0,1.0,12000.0,sedan,0,Claim
795950,40-64,female,20-29y,university,upper class,1.0,before 2015,0.0,1.0,14000.0,sedan,5,No claim
418382,40-64,female,10-19y,university,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,1,No claim
826866,40-64,male,10-19y,university,upper class,0.0,after 2015,0.0,1.0,8000.0,sedan,1,No claim
512870,40-64,female,20-29y,high school,upper class,1.0,after 2015,,1.0,12000.0,sedan,1,No claim
548322,16-25,female,0-9y,university,middle class,1.0,before 2015,1.0,1.0,8000.0,sedan,0,Claim
88259,26-39,female,10-19y,high school,middle class,1.0,before 2015,0.0,0.0,13000.0,sedan,0,Claim
949000,40-64,female,0-9y,none,middle class,1.0,before 2015,0.0,1.0,,sedan,0,Claim
440086,40-64,female,20-29y,high school,upper class,1.0,before 2015,0.0,1.0,12000.0,sedan,1,Claim
167040,26-39,male,10-19y,none,working class,1.0,before 2015,1.0,1.0,8000.0,sports car,1,No claim
631893,16-25,female,0-9y,none,poverty,1.0,before 2015,1.0,1.0,11000.0,sedan,0,No claim
264695,16-25,male,0-9y,high school,poverty,0.0,before 2015,,0.0,7000.0,sedan,0,Claim
986522,16-25,male,0-9y,university,poverty,1.0,before 2015,0.0,0.0,13000.0,sedan,0,Claim
182355,65+,female,30y+,university,upper class,1.0,before 2015,1.0,1.0,11000.0,sedan,3,No claim
393949,40-64,female,0-9y,university,upper class,1.0,after 2015,1.0,1.0,6000.0,sedan,0,No claim
635062,40-64,male,20-29y,university,upper class,1.0,after 2015,0.0,1.0,13000.0,sedan,0,No claim
631402,40-64,female,10-19y,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,1,No claim
800070,40-64,male,20-29y,high school,middle class,1.0,after 2015,1.0,1.0,13000.0,sedan,4,No claim
114349,65+,male,30y+,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,2,No claim
681452,65+,male,30y+,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,3,No claim
183339,40-64,male,10-19y,none,middle class,1.0,before 2015,0.0,1.0,13000.0,sedan,3,No claim
442082,26-39,female,10-19y,high school,middle class,0.0,before 2015,0.0,1.0,10000.0,sedan,0,No claim
608830,26-39,male,0-9y,high school,working class,0.0,before 2015,0.0,1.0,9000.0,sedan,0,Claim
906476,65+,male,30y+,high school,upper class,1.0,before 2015,,0.0,15000.0,sedan,2,No claim
743872,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,14000.0,sedan,0,Claim
691177,26-39,male,0-9y,university,middle class,0.0,after 2015,0.0,1.0,12000.0,,0,Claim
853993,40-64,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,9000.0,sedan,3,No claim
773278,16-25,female,0-9y,high school,middle class,0.0,before 2015,,0.0,15000.0,sedan,0,Claim
32277,26-39,female,10-19y,none,poverty,0.0,before 2015,0.0,1.0,17000.0,sedan,2,Claim
290900,26-39,female,10-19y,none,poverty,0.0,before 2015,0.0,1.0,18000.0,sedan,0,Claim
417562,26-39,male,0-9y,high school,working class,0.0,before 2015,0.0,1.0,9000.0,,0,Claim
459817,65+,female,30y+,university,upper class,0.0,after 2015,1.0,1.0,5000.0,sedan,2,No claim
582212,65+,male,0-9y,university,upper class,1.0,after 2015,1.0,1.0,9000.0,sedan,0,No claim
761268,40-64,male,20-29y,university,upper class,1.0,after 2015,1.0,1.0,12000.0,sedan,3,No claim
73883,26-39,female,10-19y,university,upper class,0.0,before 2015,1.0,1.0,9000.0,sedan,1,Claim
