ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,VEHICLE_TYPE,PAST_ACCIDENTS,OUTCOME
846855,40-64,female,10-19y,university,upper class,1.0,before 2015,0.0,1.0,11000.0,sedan,0,0.0
69212,40-64,male,10-19y,university,upper class,1.0,before 2015,1.0,1.0,,sedan,0,1.0
5949,16-25,female,0-9y,high school,middle class,0.0,before 2015,0.0,1.0,11000.0,sedan,0,1.0
764054,40-64,male,20-29y,none,upper class,1.0,before 2015,1.0,0.0,12000.0,,2,0.0
501875,26-39,female,10-19y,high school,middle class,1.0,before 2015,0.0,0.0,15000.0,sedan,1,1.0
196456,40-64,male,20-29y,none,poverty,0.0,before 2015,0.0,1.0,9000.0,sedan,4,1.0
493706,40-64,male,20-29y,university,upper class,0.0,before 2015,1.0,1.0,,sedan,5,0.0
241076,26-39,female,0-9y,high school,working class,1.0,before 2015,0.0,0.0,13000.0,,0,1.0
734835,26-39,male,0-9y,none,working class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,1.0
70698,40-64,male,20-29y,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,3,0.0
148192,26-39,male,0-9y,university,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,0.0
900823,65+,male,30y+,university,upper class,0.0,before 2015,1.0,1.0,12000.0,,3,0.0
756342,65+,female,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,7000.0,sedan,2,0.0
906649,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,11000.0,sedan,0,1.0
271782,40-64,female,20-29y,university,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,1,1.0
451123,16-25,male,0-9y,none,poverty,1.0,before 2015,1.0,1.0,10000.0,sedan,0,1.0
357983,65+,male,30y+,university,upper class,1.0,before 2015,1.0,1.0,12000.0,sedan,5,0.0
571194,40-64,female,20-29y,high school,poverty,0.0,before 2015,1.0,1.0,,sedan,2,0.0
815139,26-39,female,10-19y,university,middle class,1.0,before 2015,0.0,0.0,13000.0,sedan,0,0.0
872633,16-25,female,0-9y,none,working class,0.0,before 2015,0.0,0.0,11000.0,sedan,0,1.0
291065,65+,male,10-19y,university,upper class,0.0,before 2015,0.0,1.0,12000.0,sedan,1,1.0
865832,65+,male,30y+,high school,upper class,0.0,before 2015,1.0,1.0,10000.0,sedan,5,0.0
37656,65+,male,30y+,high school,middle class,1.0,before 2015,1.0,1.0,8000.0,sedan,6,0.0
769768,16-25,female,0-9y,none,poverty,1.0,before 2015,0.0,0.0,13000.0,sedan,0,1.0
480887,40-64,female,20-29y,none,working class,1.0,before 2015,0.0,0.0,15000.0,sedan,0,0.0
387428,26-39,female,10-19y,none,working class,0.0,before 2015,0.0,0.0,18000.0,sedan,0,0.0
330099,26-39,female,10-19y,none,poverty,0.0,before 2015,0.0,0.0,16000.0,sedan,0,0.0
613717,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,14000.0,sports car,0,1.0
911473,40-64,male,20-29y,high school,upper class,0.0,before 2015,1.0,1.0,10000.0,sedan,0,0.0
563175,40-64,female,20-29y,university,middle class,1.0,before 2015,0.0,0.0,14000.0,sedan,2,0.0
272001,26-39,male,10-19y,university,upper class,1.0,after 2015,1.0,1.0,12000.0,sedan,0,0.0
215445,16-25,male,0-9y,none,poverty,1.0,before 2015,1.0,0.0,,sedan,0,1.0
578635,40-64,male,10-19y,high school,middle class,1.0,before 2015,0.0,1.0,12000.0,sedan,4,0.0
887325,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,17000.0,sedan,0,1.0
110283,40-64,female,0-9y,university,upper class,1.0,after 2015,1.0,1.0,14000.0,sedan,0,0.0
613670,26-39,female,10-19y,university,middle class,1.0,before 2015,0.0,1.0,12000.0,sedan,0,0.0
491511,26-39,female,10-19y,high school,middle class,1.0,before 2015,0.0,0.0,13000.0,,0,1.0
403031,16-25,female,0-9y,none,working class,0.0,before 2015,0.0,1.0,12000.0,sedan,0,1.0
210484,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,13000.0,sedan,0,1.0
602790,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,12000.0,sedan,0,0.0
976407,40-64,female,10-19y,high school,middle class,1.0,after 2015,1.0,1.0,12000.0,sedan,1,0.0
411490,16-25,male,0-9y,high school,poverty,1.0,before 2015,0.0,1.0,14000.0,,0,1.0
657351,40-64,female,20-29y,university,upper class,1.0,after 2015,1.0,0.0,10000.0,,4,0.0
949479,26-39,male,10-19y,university,middle class,1.0,before 2015,1.0,1.0,12000.0,sports car,1,1.0
709084,26-39,male,10-19y,high school,middle class,1.0,before 2015,1.0,0.0,7000.0,,1,0.0
324483,40-64,female,20-29y,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,0,0.0
269129,40-64,female,20-29y,high school,upper class,0.0,before 2015,0.0,1.0,4000.0,sedan,1,0.0
626587,40-64,female,20-29y,university,upper class,1.0,after 2015,0.0,1.0,9000.0,sedan,1,0.0
11280,16-25,female,0-9y,university,middle class,1.0,after 2015,,0.0,14000.0,sedan,0,0.0
586725,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,12000.0,sedan,0,1.0
850687,40-64,male,20-29y,high school,upper class,0.0,before 2015,,0.0,,sedan,0,0.0
378356,26-39,male,10-19y,none,poverty,1.0,before 2015,1.0,1.0,8000.0,,0,1.0
461730,16-25,female,0-9y,high school,working class,1.0,before 2015,0.0,0.0,14000.0,sedan,0,1.0
589218,65+,male,20-29y,high school,upper class,1.0,before 2015,1.0,1.0,14000.0,sedan,0,0.0
946498,40-64,male,10-19y,high school,upper class,0.0,before 2015,1.0,0.0,10000.0,sedan,0,0.0
479118,40-64,male,10-19y,university,upper class,1.0,after 2015,,1.0,12000.0,sedan,4,0.0
744591,26-39,male,0-9y,high school,working class,1.0,before 2015,0.0,0.0,17000.0,sedan,0,1.0
633972,16-25,male,0-9y,university,working class,1.0,before 2015,1.0,0.0,15000.0,sedan,0,0.0
223390,16-25,male,0-9y,high school,poverty,1.0,before 2015,0.0,0.0,14000.0,sedan,0,0.0
758891,40-64,male,20-29y,university,middle class,1.0,before 2015,0.0,1.0,11000.0,sports car,0,1.0
736939,16-25,female,0-9y,high school,working class,0.0,before 2015,1.0,0.0,14000.0,,0,1.0
733325,16-25,female,0-9y,university,middle class,1.0,after 2015,1.0,1.0,10000.0,sedan,0,0.0
393981,40-64,male,20-29y,university,upper class,1.0,after 2015,0.0,1.0,14000.0,sedan,0,0.0
471822,65+,male,20-29y,university,upper class,1.0,before 2015,0.0,1.0,9000.0,sedan,1,0.0
540570,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,16000.0,sedan,0,1.0
278283,16-25,male,0-9y,none,poverty,0.0,before 2015,0.0,1.0,,sedan,0,1.0
264164,26-39,female,10-19y,none,poverty,0.0,before 2015,,0.0,13000.0,sports car,0,1.0
505778,65+,male,30y+,none,upper class,0.0,before 2015,0.0,1.0,12000.0,sedan,0,0.0
981161,16-25,male,0-9y,high school,poverty,1.0,before 2015,0.0,0.0,16000.0,sedan,0,1.0
380644,40-64,female,10-19y,high school,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,0,0.0
436817,26-39,male,10-19y,university,middle class,0.0,before 2015,1.0,1.0,12000.0,,2,0.0
237309,16-25,male,0-9y,university,working class,0.0,before 2015,1.0,1.0,8000.0,sedan,0,1.0
576563,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,7000.0,sedan,4,0.0
313857,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,16000.0,sedan,0,1.0
849983,65+,female,0-9y,high school,upper class,0.0,after 2015,0.0,1.0,10000.0,sedan,0,0.0
33096,65+,male,0-9y,university,upper class,1.0,before 2015,1.0,1.0,12000.0,sedan,0,0.0
820080,65+,male,0-9y,university,upper class,1.0,after 2015,0.0,1.0,10000.0,sedan,0,0.0
959200,40-64,male,20-29y,university,upper class,0.0,before 2015,0.0,1.0,,sedan,0,1.0
704651,16-25,male,0-9y,university,middle class,1.0,after 2015,1.0,1.0,14000.0,sedan,0,1.0
516737,40-64,male,20-29y,high school,middle class,0.0,before 2015,0.0,1.0,12000.0,sports car,2,1.0
744557,26-39,female,0-9y,high school,middle class,0.0,before 2015,,1.0,12000.0,sedan,0,0.0
884200,16-25,female,0-9y,high school,poverty,1.0,before 2015,0.0,1.0,15000.0,sedan,0,0.0
980162,65+,female,30y+,high school,upper class,1.0,after 2015,0.0,0.0,15000.0,sedan,3,0.0
138549,65+,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,7000.0,sedan,5,0.0
661049,40-64,male,20-29y,university,upper class,1.0,before 2015,0.0,1.0,12000.0,sedan,0,0.0
145781,26-39,male,10-19y,university,middle class,0.0,before 2015,1.0,0.0,11000.0,sedan,3,0.0
884877,26-39,male,10-19y,high school,working class,0.0,before 2015,0.0,0.0,12000.0,,1,0.0
616755,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,15000.0,sedan,0,1.0
993761,40-64,male,0-9y,university,upper class,1.0,before 2015,1.0,1.0,7000.0,sports car,0,1.0
391958,40-64,female,10-19y,high school,upper class,1.0,before 2015,1.0,1.0,12000.0,sedan,2,0.0
235541,26-39,male,10-19y,none,poverty,1.0,before 2015,,1.0,9000.0,sedan,1,0.0
603591,16-25,male,0-9y,university,middle class,1.0,before 2015,1.0,0.0,9000.0,sedan,0,1.0
527814,26-39,male,10-19y,none,poverty,0.0,before 2015,0.0,1.0,11000.0,sedan,3,1.0
903819,40-64,female,10-19y,high school,middle class,1.0,after 2015,0.0,0.0,15000.0,sedan,0,0.0
856747,16-25,male,0-9y,high school,working class,1.0,before 2015,1.0,1.0,10000.0,,0,1.0
153420,26-39,male,0-9y,none,poverty,1.0,before 2015,0.0,0.0,,sedan,0,1.0
610675,26-39,female,0-9y,high school,working class,1.0,after 2015,0.0,0.0,16000.0,sedan,0,0.0
103124,40-64,male,0-9y,high school,middle class,1.0,before 2015,1.0,1.0,12000.0,sedan,0,1.0
37021,16-25,female,0-9y,high school,working class,0.0,before 2015,0.0,1.0,13000.0,sedan,0,0.0
97800,40-64,male,20-29y,none,middle class,0.0,after 2015,0.0,0.0,16000.0,,4,0.0
559326,16-25,male,0-9y,none,poverty,1.0,before 2015,0.0,1.0,13000.0,sedan,0,1.0
942534,40-64,male,20-29y,high school,working class,0.0,before 2015,0.0,0.0,18000.0,sedan,3,1.0
187174,65+,male,10-19y,high school,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,1,0.0
373573,40-64,male,20-29y,none,upper class,1.0,after 2015,0.0,1.0,11000.0,sedan,6,0.0
417589,65+,male,0-9y,university,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,0,0.0
297130,16-25,male,0-9y,none,poverty,0.0,before 2015,1.0,0.0,9000.0,sedan,0,1.0
930707,40-64,female,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,5,0.0
784749,26-39,male,10-19y,university,middle class,0.0,before 2015,,0.0,16000.0,sedan,1,0.0
742437,40-64,female,10-19y,university,upper class,1.0,after 2015,1.0,0.0,15000.0,sedan,1,0.0
61889,40-64,female,20-29y,high school,middle class,1.0,before 2015,0.0,1.0,,sedan,2,0.0
284158,65+,male,30y+,university,upper class,0.0,after 2015,0.0,1.0,17000.0,sedan,3,0.0
117479,16-25,male,0-9y,high school,working class,1.0,before 2015,0.0,1.0,12000.0,sedan,0,1.0
73432,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,1.0,12000.0,sedan,0,1.0
717981,65+,male,30y+,high school,upper class,1.0,after 2015,1.0,1.0,8000.0,sedan,4,0.0
570855,40-64,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,4,0.0
91308,26-39,male,10-19y,high school,working class,1.0,before 2015,0.0,0.0,13000.0,sedan,0,1.0
771944,65+,female,30y+,high school,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,5,0.0
64984,16-25,male,0-9y,none,working class,1.0,before 2015,0.0,0.0,14000.0,sedan,0,1.0
739655,65+,male,30y+,high school,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,4,0.0
557158,40-64,male,20-29y,university,upper class,1.0,after 2015,0.0,1.0,15000.0,sedan,3,0.0
988458,65+,female,30y+,none,upper class,1.0,after 2015,1.0,1.0,6000.0,sedan,4,0.0
844425,40-64,male,20-29y,high school,middle class,1.0,after 2015,0.0,1.0,6000.0,sedan,2,0.0
343044,26-39,female,10-19y,university,upper class,1.0,before 2015,0.0,1.0,9000.0,sedan,0,1.0
104623,40-64,male,20-29y,high school,upper class,1.0,before 2015,0.0,1.0,10000.0,sedan,3,0.0
401259,26-39,female,10-19y,university,middle class,1.0,after 2015,0.0,1.0,10000.0,sedan,0,0.0
56428,26-39,male,10-19y,university,working class,1.0,before 2015,0.0,0.0,13000.0,sedan,0,1.0
297716,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,13000.0,sedan,0,1.0
261464,26-39,male,10-19y,high school,middle class,1.0,after 2015,1.0,1.0,12000.0,sedan,0,0.0
124833,65+,female,20-29y,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sports car,3,0.0
745999,40-64,female,20-29y,high school,middle class,0.0,before 2015,1.0,0.0,9000.0,sedan,1,0.0
226,26-39,male,0-9y,none,poverty,1.0,before 2015,0.0,0.0,15000.0,,0,1.0
947390,26-39,male,0-9y,none,working class,0.0,before 2015,,1.0,15000.0,sedan,0,1.0
498673,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,5,0.0
757922,16-25,female,0-9y,none,poverty,0.0,before 2015,,0.0,17000.0,sedan,0,1.0
865316,40-64,female,20-29y,university,upper class,1.0,before 2015,1.0,1.0,13000.0,sedan,2,0.0
620590,26-39,male,10-19y,high school,working class,1.0,before 2015,0.0,0.0,12000.0,sedan,0,1.0
231919,26-39,male,10-19y,high school,middle class,1.0,after 2015,1.0,0.0,16000.0,sedan,0,0.0
458828,26-39,male,10-19y,high school,poverty,1.0,before 2015,0.0,0.0,14000.0,sedan,2,0.0
94127,65+,male,0-9y,high school,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,0,1.0
154809,26-39,female,10-19y,university,middle class,1.0,after 2015,0.0,1.0,15000.0,sedan,0,0.0
789131,40-64,female,20-29y,university,upper class,1.0,before 2015,1.0,0.0,12000.0,sedan,0,0.0
26883,26-39,female,0-9y,university,upper class,1.0,after 2015,,1.0,13000.0,sedan,0,0.0
245852,65+,male,10-19y,high school,middle class,1.0,after 2015,0.0,1.0,11000.0,sedan,1,0.0
424685,16-25,female,0-9y,high school,middle class,0.0,after 2015,0.0,0.0,15000.0,sedan,0,1.0
742144,40-64,male,20-29y,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,1,0.0
74744,26-39,female,10-19y,none,poverty,0.0,before 2015,1.0,0.0,9000.0,sedan,0,0.0
894333,16-25,male,0-9y,high school,middle class,1.0,before 2015,0.0,1.0,11000.0,sedan,0,1.0
131400,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,13000.0,sedan,6,0.0
934104,26-39,male,10-19y,university,upper class,0.0,before 2015,1.0,0.0,11000.0,sedan,0,0.0
849845,26-39,female,0-9y,high school,poverty,0.0,before 2015,,1.0,11000.0,sedan,0,0.0
519948,40-64,female,20-29y,none,working class,1.0,after 2015,1.0,0.0,11000.0,,1,0.0
127507,65+,male,0-9y,university,upper class,0.0,before 2015,0.0,0.0,16000.0,sedan,0,1.0
503269,40-64,female,20-29y,high school,working class,1.0,before 2015,0.0,1.0,12000.0,sports car,0,0.0
337559,40-64,male,20-29y,high school,middle class,1.0,after 2015,1.0,1.0,9000.0,sedan,2,0.0
210028,40-64,female,20-29y,none,middle class,1.0,before 2015,0.0,0.0,16000.0,sedan,1,0.0
625565,26-39,male,10-19y,high school,middle class,0.0,after 2015,0.0,1.0,13000.0,sedan,2,1.0
232262,65+,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,9000.0,sedan,0,0.0
277499,16-25,male,0-9y,university,upper class,1.0,before 2015,1.0,0.0,11000.0,sedan,0,0.0
761455,40-64,male,20-29y,high school,upper class,1.0,before 2015,1.0,0.0,12000.0,sedan,4,0.0
330207,40-64,female,20-29y,university,upper class,0.0,after 2015,1.0,1.0,10000.0,sedan,3,0.0
927059,16-25,male,0-9y,none,poverty,0.0,before 2015,0.0,0.0,13000.0,sedan,0,1.0
22905,26-39,female,10-19y,high school,upper class,1.0,before 2015,1.0,1.0,8000.0,,0,0.0
270333,65+,male,30y+,university,upper class,1.0,after 2015,0.0,1.0,9000.0,sedan,2,0.0
168510,26-39,female,10-19y,university,upper class,0.0,before 2015,1.0,1.0,11000.0,sedan,0,0.0
125408,65+,male,30y+,university,upper class,1.0,after 2015,,1.0,12000.0,sedan,2,0.0
107410,16-25,male,0-9y,none,poverty,0.0,after 2015,1.0,1.0,11000.0,sedan,0,1.0
912595,26-39,male,10-19y,high school,middle class,1.0,before 2015,1.0,1.0,14000.0,sports car,0,0.0
137209,26-39,female,10-19y,university,middle class,0.0,before 2015,0.0,1.0,10000.0,,1,0.0
882775,16-25,female,0-9y,high school,working class,1.0,after 2015,0.0,0.0,13000.0,sedan,0,1.0
926478,65+,female,10-19y,university,upper class,1.0,before 2015,1.0,1.0,7000.0,sedan,1,0.0
756207,40-64,male,20-29y,university,upper class,1.0,before 2015,0.0,1.0,14000.0,sedan,2,0.0
96679,16-25,female,0-9y,none,poverty,1.0,before 2015,0.0,0.0,18000.0,sedan,0,1.0
30993,40-64,female,20-29y,university,upper class,1.0,after 2015,,1.0,9000.0,sedan,0,0.0
904544,40-64,female,0-9y,university,upper class,1.0,before 2015,1.0,0.0,13000.0,sedan,0,0.0
660975,40-64,female,20-29y,university,middle class,1.0,before 2015,1.0,1.0,12000.0,sedan,1,0.0
343102,26-39,female,10-19y,none,poverty,1.0,before 2015,1.0,1.0,8000.0,sedan,0,0.0
748173,26-39,male,10-19y,none,poverty,1.0,before 2015,0.0,1.0,15000.0,sedan,1,1.0
466515,26-39,male,10-19y,none,working class,0.0,before 2015,0.0,0.0,13000.0,sports car,0,1.0
80504,26-39,male,10-19y,university,poverty,0.0,before 2015,0.0,0.0,14000.0,sedan,3,1.0
648192,40-64,male,20-29y,university,middle class,0.0,before 2015,0.0,0.0,16000.0,,3,0.0
900525,26-39,male,10-19y,high school,middle class,1.0,before 2015,0.0,0.0,11000.0,sedan,0,1.0
629147,65+,male,0-9y,high school,middle class,1.0,before 2015,1.0,1.0,7000.0,sedan,0,1.0
126571,16-25,female,0-9y,none,working class,1.0,after 2015,0.0,1.0,12000.0,sports car,0,0.0
919697,26-39,female,10-19y,high school,upper class,1.0,after 2015,0.0,1.0,8000.0,sedan,1,0.0
26688,26-39,female,10-19y,high school,middle class,1.0,after 2015,0.0,1.0,12000.0,sedan,3,0.0
474971,40-64,male,20-29y,university,middle class,1.0,before 2015,1.0,1.0,5000.0,sedan,2,0.0
287540,40-64,female,20-29y,high school,upper class,0.0,before 2015,1.0,0.0,11000.0,sedan,0,0.0
584269,40-64,female,20-29y,high school,working class,1.0,before 2015,0.0,0.0,14000.0,sports car,2,0.0
326608,40-64,female,10-19y,university,upper class,0.0,before 2015,1.0,1.0,5000.0,sedan,0,1.0
450029,65+,female,0-9y,university,upper class,1.0,after 2015,1.0,1.0,,sedan,0,0.0
792310,65+,male,30y+,university,upper class,1.0,before 2015,1.0,0.0,,sedan,0,1.0
166073,40-64,female,20-29y,high school,middle class,1.0,before 2015,1.0,1.0,14000.0,sedan,0,0.0
521571,40-64,female,10-19y,none,poverty,0.0,before 2015,,1.0,14000.0,sedan,0,1.0
418047,40-64,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,8000.0,sedan,5,0.0
407435,40-64,female,20-29y,university,upper class,1.0,before 2015,1.0,1.0,11000.0,sedan,1,0.0
902008,40-64,female,10-19y,high school,poverty,0.0,before 2015,1.0,1.0,8000.0,sedan,0,0.0
635622,26-39,female,10-19y,none,working class,0.0,before 2015,0.0,0.0,15000.0,sedan,0,1.0
754120,16-25,male,0-9y,high school,working class,1.0,after 2015,0.0,1.0,14000.0,sedan,0,1.0
3131,26-39,female,10-19y,high school,middle class,1.0,after 2015,1.0,0.0,11000.0,sedan,1,0.0
747188,26-39,female,0-9y,high school,middle class,1.0,before 2015,1.0,1.0,6000.0,sedan,0,1.0
219595,65+,female,10-19y,university,upper class,1.0,before 2015,1.0,1.0,12000.0,sedan,0,0.0
284540,65+,male,30y+,university,upper class,1.0,before 2015,1.0,1.0,,sedan,4,0.0
324448,16-25,male,0-9y,none,poverty,0.0,before 2015,0.0,1.0,,,0,1.0
638240,26-39,female,0-9y,high school,upper class,1.0,after 2015,1.0,1.0,8000.0,sports car,0,0.0
335001,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,1.0,11000.0,sedan,0,1.0
569662,26-39,female,10-19y,none,poverty,0.0,before 2015,1.0,0.0,13000.0,sedan,0,0.0
832941,40-64,female,20-29y,university,upper class,1.0,after 2015,1.0,0.0,16000.0,sedan,0,0.0
416816,16-25,male,0-9y,none,poverty,1.0,before 2015,0.0,0.0,,sedan,0,1.0
978371,65+,male,0-9y,university,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,0.0
918452,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,16000.0,sedan,0,1.0
905397,16-25,male,0-9y,high school,working class,1.0,before 2015,0.0,0.0,14000.0,sedan,0,1.0
314202,16-25,female,0-9y,none,poverty,1.0,before 2015,0.0,1.0,12000.0,sedan,0,0.0
827578,40-64,female,20-29y,high school,middle class,1.0,before 2015,1.0,1.0,9000.0,sedan,2,1.0
531612,16-25,male,0-9y,high school,poverty,1.0,before 2015,,1.0,9000.0,sedan,0,0.0
922977,26-39,female,10-19y,university,working class,0.0,before 2015,,1.0,11000.0,sedan,1,0.0
26816,26-39,male,10-19y,university,upper class,0.0,after 2015,1.0,1.0,6000.0,sedan,1,0.0
466383,26-39,male,10-19y,university,upper class,1.0,before 2015,0.0,1.0,11000.0,sedan,1,0.0
877770,26-39,female,10-19y,university,working class,0.0,before 2015,0.0,0.0,,sedan,0,1.0
516391,26-39,female,10-19y,university,upper class,1.0,before 2015,1.0,1.0,,sedan,0,1.0
331819,65+,female,10-19y,university,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,0.0
439435,40-64,female,20-29y,none,poverty,0.0,before 2015,,1.0,10000.0,sedan,0,0.0
430019,16-25,male,0-9y,high school,middle class,1.0,before 2015,0.0,1.0,13000.0,sedan,0,1.0
873325,26-39,female,10-19y,none,poverty,0.0,before 2015,1.0,1.0,9000.0,sedan,0,0.0
852514,26-39,male,10-19y,university,upper class,1.0,after 2015,0.0,1.0,12000.0,sedan,0,0.0
198903,26-39,female,10-19y,university,middle class,1.0,before 2015,0.0,0.0,13000.0,sedan,0,0.0
351071,40-64,male,20-29y,university,middle class,1.0,after 2015,0.0,1.0,10000.0,sedan,3,0.0
65898,65+,female,10-19y,high school,middle class,1.0,before 2015,1.0,1.0,10000.0,,1,0.0
671746,65+,male,10-19y,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,4,0.0
760605,26-39,female,10-19y,none,middle class,0.0,before 2015,0.0,1.0,11000.0,sedan,0,1.0
435057,16-25,male,0-9y,none,working class,1.0,after 2015,1.0,0.0,10000.0,,0,0.0
311722,16-25,female,0-9y,none,poverty,1.0,before 2015,0.0,0.0,15000.0,sedan,0,0.0
309217,26-39,female,0-9y,high school,upper class,1.0,after 2015,0.0,0.0,15000.0,sedan,0,0.0
237542,16-25,female,0-9y,high school,middle class,1.0,before 2015,0.0,0.0,12000.0,sports car,0,0.0
911614,26-39,female,10-19y,university,middle class,1.0,after 2015,0.0,0.0,13000.0,sedan,0,0.0
219279,16-25,male,0-9y,high school,middle class,1.0,before 2015,0.0,1.0,13000.0,sedan,0,1.0
520036,26-39,female,10-19y,university,middle class,1.0,before 2015,1.0,1.0,12000.0,sedan,0,0.0
834244,16-25,male,0-9y,university,working class,1.0,before 2015,0.0,1.0,12000.0,sedan,0,0.0
603871,40-64,female,20-29y,high school,middle class,1.0,before 2015,1.0,1.0,13000.0,sedan,0,0.0
78431,65+,male,0-9y,none,upper class,1.0,after 2015,1.0,1.0,15000.0,sedan,0,0.0
979335,40-64,male,10-19y,high school,upper class,1.0,after 2015,1.0,0.0,7000.0,sedan,3,0.0
642405,40-64,female,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,13000.0,sedan,1,0.0
734738,16-25,female,0-9y,none,poverty,0.0,before 2015,1.0,0.0,13000.0,,0,1.0
722357,26-39,male,0-9y,high school,working class,1.0,before 2015,0.0,1.0,13000.0,sedan,0,1.0
755140,65+,female,30y+,high school,upper class,1.0,after 2015,,1.0,19000.0,sedan,1,0.0
989076,26-39,male,0-9y,high school,working class,0.0,before 2015,0.0,0.0,14000.0,sedan,0,1.0
684778,40-64,male,0-9y,university,middle class,1.0,after 2015,0.0,1.0,14000.0,sedan,0,0.0
943932,65+,male,0-9y,university,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,0,0.0
50084,26-39,male,10-19y,none,working class,0.0,before 2015,0.0,0.0,17000.0,sedan,1,0.0
845620,16-25,female,0-9y,high school,middle class,1.0,before 2015,1.0,1.0,7000.0,sedan,0,1.0
934382,65+,female,20-29y,university,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,1,0.0
765151,16-25,female,0-9y,high school,middle class,1.0,before 2015,0.0,0.0,15000.0,sedan,0,1.0
364440,16-25,female,0-9y,high school,poverty,1.0,before 2015,0.0,1.0,,sedan,0,1.0
743449,65+,male,20-29y,high school,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,2,0.0
189983,26-39,male,10-19y,university,upper class,1.0,before 2015,0.0,1.0,13000.0,sedan,1,1.0
39529,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,,sedan,1,0.0
982534,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,,sedan,0,1.0
230922,40-64,female,20-29y,university,upper class,1.0,before 2015,0.0,0.0,13000.0,sedan,1,0.0
466162,26-39,male,10-19y,high school,working class,1.0,before 2015,0.0,1.0,8000.0,,3,0.0
873153,16-25,female,0-9y,university,working class,0.0,before 2015,0.0,0.0,16000.0,sedan,0,1.0
29449,40-64,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,8000.0,sedan,1,0.0
459304,16-25,male,0-9y,none,working class,1.0,before 2015,0.0,0.0,12000.0,sedan,0,1.0
149754,16-25,female,0-9y,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,0,0.0
143460,26-39,female,10-19y,university,upper class,0.0,before 2015,1.0,0.0,14000.0,sedan,1,0.0
100663,26-39,female,10-19y,none,poverty,0.0,before 2015,0.0,0.0,11000.0,sedan,0,1.0
723172,16-25,female,0-9y,university,middle class,1.0,before 2015,0.0,0.0,,sedan,0,0.0
375459,65+,female,0-9y,high school,upper class,1.0,before 2015,1.0,0.0,9000.0,,0,0.0
375184,40-64,female,20-29y,none,working class,1.0,before 2015,1.0,1.0,,sedan,1,0.0
137374,26-39,female,10-19y,high school,working class,1.0,before 2015,1.0,1.0,,sedan,0,0.0
257003,26-39,male,10-19y,none,poverty,0.0,before 2015,0.0,1.0,12000.0,sedan,4,0.0
293988,65+,female,0-9y,university,upper class,1.0,after 2015,1.0,0.0,11000.0,sedan,0,0.0
